fax,fay,faz,fgx,fgy,fgz,fhrate,foq,fox,foy,foz,label
-8.541574478149414,1.015172004699707,9.944619178771973,2.8347549438476563,0.9023056030273438,-0.13955307006835938,78,-0.0756998062133789,-0.6735734939575195,-0.46572208404541016,0.568913459777832,n
-8.541574478149414,1.015172004699707,9.944619178771973,2.8347549438476563,0.9023056030273438,-0.13955307006835938,78,-0.0756998062133789,-0.6735734939575195,-0.46572208404541016,0.568913459777832,n
-8.541574478149414,1.015172004699707,9.944619178771973,2.8347549438476563,0.9023056030273438,-0.13955307006835938,78,-0.0756998062133789,-0.6735734939575195,-0.46572208404541016,0.568913459777832,n
-3.51479434967041,5.814496040344238,8.748679161071777,1.9580154418945313,0.6722021102905273,0.334503173828125,78,-0.07388782501220703,-0.27578258514404297,-0.8875951766967773,0.3614072799682617,n
-3.51479434967041,5.814496040344238,8.748679161071777,1.9580154418945313,0.6722021102905273,0.334503173828125,78,-0.07388782501220703,-0.27578258514404297,-0.8875951766967773,0.3614072799682617,n
-3.51479434967041,5.814496040344238,8.748679161071777,1.9580154418945313,0.6722021102905273,0.334503173828125,78,-0.07388782501220703,-0.27578258514404297,-0.8875951766967773,0.3614072799682617,n
-3.51479434967041,5.814496040344238,8.748679161071777,1.9580154418945313,0.6722021102905273,0.334503173828125,78,-0.07388782501220703,-0.27578258514404297,-0.8875951766967773,0.3614072799682617,n
-6.869174003601074,15.31856918334961,-14.377618789672852,-4.147200584411621,7.634983062744141,5.212497711181641,78,-0.40262508392333984,-0.26671886444091797,-0.7946319580078125,-0.36783885955810547,n
-6.869174003601074,15.31856918334961,-14.377618789672852,-4.147200584411621,7.634983062744141,5.212497711181641,78,-0.40262508392333984,-0.26671886444091797,-0.7946319580078125,-0.36783885955810547,n
-6.869174003601074,15.31856918334961,-14.377618789672852,-4.147200584411621,7.634983062744141,5.212497711181641,78,-0.40262508392333984,-0.26671886444091797,-0.7946319580078125,-0.36783885955810547,n
-6.869174003601074,15.31856918334961,-14.377618789672852,-4.147200584411621,7.634983062744141,5.212497711181641,78,-0.40262508392333984,-0.26671886444091797,-0.7946319580078125,-0.36783885955810547,n
-4.761014938354492,5.102198600769043,8.312921524047852,0.29082584381103516,-0.9236116409301758,-1.7481517791748047,78,0.011954307556152344,-0.3612794876098633,-0.8531980514526367,0.37595176696777344,n
-4.761014938354492,5.102198600769043,8.312921524047852,0.29082584381103516,-0.9236116409301758,-1.7481517791748047,78,0.011954307556152344,-0.3612794876098633,-0.8531980514526367,0.37595176696777344,n
-4.761014938354492,5.102198600769043,8.312921524047852,0.29082584381103516,-0.9236116409301758,-1.7481517791748047,78,0.011954307556152344,-0.3612794876098633,-0.8531980514526367,0.37595176696777344,n
-4.761014938354492,5.102198600769043,8.312921524047852,0.29082584381103516,-0.9236116409301758,-1.7481517791748047,78,0.011954307556152344,-0.3612794876098633,-0.8531980514526367,0.37595176696777344,n
9.113805770874023,-12.088692665100098,24.828628540039063,2.1476383209228516,-4.78957462310791,0.6391773223876953,78,-0.2769908905029297,-0.35834407806396484,-0.8680448532104492,-0.2032766342163086,n
9.113805770874023,-12.088692665100098,24.828628540039063,2.1476383209228516,-4.78957462310791,0.6391773223876953,78,-0.2769908905029297,-0.35834407806396484,-0.8680448532104492,-0.2032766342163086,n
9.113805770874023,-12.088692665100098,24.828628540039063,2.1476383209228516,-4.78957462310791,0.6391773223876953,78,-0.2769908905029297,-0.35834407806396484,-0.8680448532104492,-0.2032766342163086,n
9.113805770874023,-12.088692665100098,24.828628540039063,2.1476383209228516,-4.78957462310791,0.6391773223876953,78,-0.2769908905029297,-0.35834407806396484,-0.8680448532104492,-0.2032766342163086,n
-5.913858413696289,4.643694877624512,7.209160804748535,0.22051620483398438,-0.27484607696533203,-0.8554325103759766,78,-0.104400634765625,-0.39731597900390625,-0.8288135528564453,0.37992286682128906,n
-5.913858413696289,4.643694877624512,7.209160804748535,0.22051620483398438,-0.27484607696533203,-0.8554325103759766,78,-0.104400634765625,-0.39731597900390625,-0.8288135528564453,0.37992286682128906,n
-5.913858413696289,4.643694877624512,7.209160804748535,0.22051620483398438,-0.27484607696533203,-0.8554325103759766,78,-0.104400634765625,-0.39731597900390625,-0.8288135528564453,0.37992286682128906,n
-5.913858413696289,4.643694877624512,7.209160804748535,0.22051620483398438,-0.27484607696533203,-0.8554325103759766,78,-0.104400634765625,-0.39731597900390625,-0.8288135528564453,0.37992286682128906,n
4.338425636291504,-8.28419017791748,7.885542869567871,2.03897762298584,-1.426431655883789,2.427811622619629,78,-0.08592891693115234,-0.07820320129394531,-0.991520881652832,0.05839252471923828,n
4.338425636291504,-8.28419017791748,7.885542869567871,2.03897762298584,-1.426431655883789,2.427811622619629,78,-0.08592891693115234,-0.07820320129394531,-0.991520881652832,0.05839252471923828,n
4.338425636291504,-8.28419017791748,7.885542869567871,2.03897762298584,-1.426431655883789,2.427811622619629,78,-0.08592891693115234,-0.07820320129394531,-0.991520881652832,0.05839252471923828,n
4.338425636291504,-8.28419017791748,7.885542869567871,2.03897762298584,-1.426431655883789,2.427811622619629,78,-0.08592891693115234,-0.07820320129394531,-0.991520881652832,0.05839252471923828,n
-5.288952827453613,6.107794761657715,10.916694641113281,1.2581148147583008,-0.8511714935302734,-0.3877677917480469,78,-0.050581932067871094,-0.4087533950805664,-0.7705926895141602,0.48639392852783203,n
-5.288952827453613,6.107794761657715,10.916694641113281,1.2581148147583008,-0.8511714935302734,-0.3877677917480469,78,-0.050581932067871094,-0.4087533950805664,-0.7705926895141602,0.48639392852783203,n
-5.288952827453613,6.107794761657715,10.916694641113281,1.2581148147583008,-0.8511714935302734,-0.3877677917480469,78,-0.050581932067871094,-0.4087533950805664,-0.7705926895141602,0.48639392852783203,n
-5.288952827453613,6.107794761657715,10.916694641113281,1.2581148147583008,-0.8511714935302734,-0.3877677917480469,78,-0.050581932067871094,-0.4087533950805664,-0.7705926895141602,0.48639392852783203,n
2.1368894577026367,-5.1536760330200195,8.862407684326172,4.935520172119141,-1.2666378021240234,2.5577774047851563,78,-0.07254981994628906,0.017780303955078125,-0.9677839279174805,0.24034881591796875,n
2.1368894577026367,-5.1536760330200195,8.862407684326172,4.935520172119141,-1.2666378021240234,2.5577774047851563,78,-0.07254981994628906,0.017780303955078125,-0.9677839279174805,0.24034881591796875,n
2.1368894577026367,-5.1536760330200195,8.862407684326172,4.935520172119141,-1.2666378021240234,2.5577774047851563,78,-0.07254981994628906,0.017780303955078125,-0.9677839279174805,0.24034881591796875,n
2.1368894577026367,-5.1536760330200195,8.862407684326172,4.935520172119141,-1.2666378021240234,2.5577774047851563,78,-0.07254981994628906,0.017780303955078125,-0.9677839279174805,0.24034881591796875,n
-7.674846649169922,2.6372928619384766,6.699180603027344,1.5574636459350586,1.299661636352539,-0.03941535949707031,78,-0.4344758987426758,-0.173065185546875,-0.7133216857910156,0.5219135284423828,n
-7.674846649169922,2.6372928619384766,6.699180603027344,1.5574636459350586,1.299661636352539,-0.03941535949707031,78,-0.4344758987426758,-0.173065185546875,-0.7133216857910156,0.5219135284423828,n
-7.674846649169922,2.6372928619384766,6.699180603027344,1.5574636459350586,1.299661636352539,-0.03941535949707031,78,-0.4344758987426758,-0.173065185546875,-0.7133216857910156,0.5219135284423828,n
-7.674846649169922,2.6372928619384766,6.699180603027344,1.5574636459350586,1.299661636352539,-0.03941535949707031,78,-0.4344758987426758,-0.173065185546875,-0.7133216857910156,0.5219135284423828,n
-1.3276252746582031,4.806506156921387,8.567911148071289,1.263442039489746,0.9363956451416016,1.1079082489013672,78,-0.24923992156982422,0.015105247497558594,-0.9436149597167969,0.21747493743896484,n
-1.3276252746582031,4.806506156921387,8.567911148071289,1.263442039489746,0.9363956451416016,1.1079082489013672,78,-0.24923992156982422,0.015105247497558594,-0.9436149597167969,0.21747493743896484,n
-1.3276252746582031,4.806506156921387,8.567911148071289,1.263442039489746,0.9363956451416016,1.1079082489013672,78,-0.24923992156982422,0.015105247497558594,-0.9436149597167969,0.21747493743896484,n
-1.3276252746582031,4.806506156921387,8.567911148071289,1.263442039489746,0.9363956451416016,1.1079082489013672,78,-0.24923992156982422,0.015105247497558594,-0.9436149597167969,0.21747493743896484,n
-5.266206741333008,5.241066932678223,-8.450592041015625,-3.6188135147094727,7.123640060424805,2.553516387939453,78,-0.7009353637695313,0.05692577362060547,-0.7089624404907227,-0.05304241180419922,n
-5.266206741333008,5.241066932678223,-8.450592041015625,-3.6188135147094727,7.123640060424805,2.553516387939453,78,-0.7009353637695313,0.05692577362060547,-0.7089624404907227,-0.05304241180419922,n
-5.266206741333008,5.241066932678223,-8.450592041015625,-3.6188135147094727,7.123640060424805,2.553516387939453,78,-0.7009353637695313,0.05692577362060547,-0.7089624404907227,-0.05304241180419922,n
-5.266206741333008,5.241066932678223,-8.450592041015625,-3.6188135147094727,7.123640060424805,2.553516387939453,78,-0.7009353637695313,0.05692577362060547,-0.7089624404907227,-0.05304241180419922,n
-3.3843069076538086,5.8001298904418945,7.309720039367676,1.2591800689697266,0.09907245635986328,-1.299661636352539,78,-0.26369762420654297,-0.09732246398925781,-0.9276895523071289,0.24557018280029297,n
-3.3843069076538086,5.8001298904418945,7.309720039367676,1.2591800689697266,0.09907245635986328,-1.299661636352539,78,-0.26369762420654297,-0.09732246398925781,-0.9276895523071289,0.24557018280029297,n
-3.3843069076538086,5.8001298904418945,7.309720039367676,1.2591800689697266,0.09907245635986328,-1.299661636352539,78,-0.26369762420654297,-0.09732246398925781,-0.9276895523071289,0.24557018280029297,n
-3.3843069076538086,5.8001298904418945,7.309720039367676,1.2591800689697266,0.09907245635986328,-1.299661636352539,78,-0.26369762420654297,-0.09732246398925781,-0.9276895523071289,0.24557018280029297,n
-8.442212104797363,30.020612716674805,-26.55370330810547,1.4786319732666016,3.6624908447265625,-6.565424919128418,78,-0.3939504623413086,-0.17621612548828125,-0.8008041381835938,-0.4152698516845703,n
-8.442212104797363,30.020612716674805,-26.55370330810547,1.4786319732666016,3.6624908447265625,-6.565424919128418,78,-0.3939504623413086,-0.17621612548828125,-0.8008041381835938,-0.4152698516845703,n
-8.442212104797363,30.020612716674805,-26.55370330810547,1.4786319732666016,3.6624908447265625,-6.565424919128418,78,-0.3939504623413086,-0.17621612548828125,-0.8008041381835938,-0.4152698516845703,n
-8.442212104797363,30.020612716674805,-26.55370330810547,1.4786319732666016,3.6624908447265625,-6.565424919128418,78,-0.3939504623413086,-0.17621612548828125,-0.8008041381835938,-0.4152698516845703,n
-5.496057510375977,2.351177215576172,7.395914077758789,1.3614492416381836,0.17044734954833984,-1.6618623733520508,78,-0.2993040084838867,-0.18432998657226563,-0.9155187606811523,0.1957225799560547,n
-5.496057510375977,2.351177215576172,7.395914077758789,1.3614492416381836,0.17044734954833984,-1.6618623733520508,78,-0.2993040084838867,-0.18432998657226563,-0.9155187606811523,0.1957225799560547,n
-5.496057510375977,2.351177215576172,7.395914077758789,1.3614492416381836,0.17044734954833984,-1.6618623733520508,78,-0.2993040084838867,-0.18432998657226563,-0.9155187606811523,0.1957225799560547,n
-5.496057510375977,2.351177215576172,7.395914077758789,1.3614492416381836,0.17044734954833984,-1.6618623733520508,78,-0.2993040084838867,-0.18432998657226563,-0.9155187606811523,0.1957225799560547,n
34.406925201416016,-5.593025207519531,-10.332491874694824,-11.576581001281738,-0.8916530609130859,-16.866846084594727,78,-0.31630802154541016,-0.13474082946777344,-0.8348560333251953,-0.429901123046875,n
34.406925201416016,-5.593025207519531,-10.332491874694824,-11.576581001281738,-0.8916530609130859,-16.866846084594727,78,-0.31630802154541016,-0.13474082946777344,-0.8348560333251953,-0.429901123046875,n
34.406925201416016,-5.593025207519531,-10.332491874694824,-11.576581001281738,-0.8916530609130859,-16.866846084594727,78,-0.31630802154541016,-0.13474082946777344,-0.8348560333251953,-0.429901123046875,n
34.406925201416016,-5.593025207519531,-10.332491874694824,-11.576581001281738,-0.8916530609130859,-16.866846084594727,78,-0.31630802154541016,-0.13474082946777344,-0.8348560333251953,-0.429901123046875,n
-5.788158416748047,3.240650177001953,7.2331037521362305,0.8160171508789063,-0.16298961639404297,-1.534027099609375,78,-0.2822132110595703,-0.2530813217163086,-0.915130615234375,0.1371135711669922,n
-5.788158416748047,3.240650177001953,7.2331037521362305,0.8160171508789063,-0.16298961639404297,-1.534027099609375,78,-0.2822132110595703,-0.2530813217163086,-0.915130615234375,0.1371135711669922,n
-5.788158416748047,3.240650177001953,7.2331037521362305,0.8160171508789063,-0.16298961639404297,-1.534027099609375,78,-0.2822132110595703,-0.2530813217163086,-0.915130615234375,0.1371135711669922,n
-5.788158416748047,3.240650177001953,7.2331037521362305,0.8160171508789063,-0.16298961639404297,-1.534027099609375,78,-0.2822132110595703,-0.2530813217163086,-0.915130615234375,0.1371135711669922,n
34.96239471435547,-24.86214828491211,30.99029541015625,10.757368087768555,-1.0855369567871094,6.655974388122559,78,-0.24142837524414063,-0.02546405792236328,-0.8188009262084961,-0.5202312469482422,n
34.96239471435547,-24.86214828491211,30.99029541015625,10.757368087768555,-1.0855369567871094,6.655974388122559,78,-0.24142837524414063,-0.02546405792236328,-0.8188009262084961,-0.5202312469482422,n
34.96239471435547,-24.86214828491211,30.99029541015625,10.757368087768555,-1.0855369567871094,6.655974388122559,78,-0.24142837524414063,-0.02546405792236328,-0.8188009262084961,-0.5202312469482422,n
34.96239471435547,-24.86214828491211,30.99029541015625,10.757368087768555,-1.0855369567871094,6.655974388122559,78,-0.24142837524414063,-0.02546405792236328,-0.8188009262084961,-0.5202312469482422,n
-6.043148994445801,2.8276376724243164,7.099023818969727,0.705225944519043,-0.12783527374267578,-1.6000757217407227,78,-0.2937793731689453,-0.22101402282714844,-0.9096488952636719,0.19347858428955078,n
-6.043148994445801,2.8276376724243164,7.099023818969727,0.705225944519043,-0.12783527374267578,-1.6000757217407227,78,-0.2937793731689453,-0.22101402282714844,-0.9096488952636719,0.19347858428955078,n
-6.043148994445801,2.8276376724243164,7.099023818969727,0.705225944519043,-0.12783527374267578,-1.6000757217407227,78,-0.2937793731689453,-0.22101402282714844,-0.9096488952636719,0.19347858428955078,n
-6.043148994445801,2.8276376724243164,7.099023818969727,0.705225944519043,-0.12783527374267578,-1.6000757217407227,78,-0.2937793731689453,-0.22101402282714844,-0.9096488952636719,0.19347858428955078,n
5.517605781555176,-11.012466430664063,13.64856243133545,4.831121444702148,-2.8816280364990234,-0.24075698852539063,78,-0.25795841217041016,0.06974315643310547,-0.8452138900756836,-0.4627876281738281,n
5.517605781555176,-11.012466430664063,13.64856243133545,4.831121444702148,-2.8816280364990234,-0.24075698852539063,78,-0.25795841217041016,0.06974315643310547,-0.8452138900756836,-0.4627876281738281,n
5.517605781555176,-11.012466430664063,13.64856243133545,4.831121444702148,-2.8816280364990234,-0.24075698852539063,78,-0.25795841217041016,0.06974315643310547,-0.8452138900756836,-0.4627876281738281,n
5.517605781555176,-11.012466430664063,13.64856243133545,4.831121444702148,-2.8816280364990234,-0.24075698852539063,78,-0.25795841217041016,0.06974315643310547,-0.8452138900756836,-0.4627876281738281,n
-5.795341491699219,3.1772022247314453,8.760650634765625,0.6860504150390625,-0.26206302642822266,-1.5191125869750977,78,-0.322998046875,-0.2804431915283203,-0.8871641159057617,0.17323684692382813,n
-5.795341491699219,3.1772022247314453,8.760650634765625,0.6860504150390625,-0.26206302642822266,-1.5191125869750977,78,-0.322998046875,-0.2804431915283203,-0.8871641159057617,0.17323684692382813,n
-5.795341491699219,3.1772022247314453,8.760650634765625,0.6860504150390625,-0.26206302642822266,-1.5191125869750977,78,-0.322998046875,-0.2804431915283203,-0.8871641159057617,0.17323684692382813,n
-5.795341491699219,3.1772022247314453,8.760650634765625,0.6860504150390625,-0.26206302642822266,-1.5191125869750977,78,-0.322998046875,-0.2804431915283203,-0.8871641159057617,0.17323684692382813,n
3.401066780090332,-11.755887985229492,8.1668701171875,0.7883195877075195,-1.804612159729004,1.7662620544433594,78,-0.17000102996826172,0.24164295196533203,-0.9517717361450195,-0.08256244659423828,n
3.401066780090332,-11.755887985229492,8.1668701171875,0.7883195877075195,-1.804612159729004,1.7662620544433594,78,-0.17000102996826172,0.24164295196533203,-0.9517717361450195,-0.08256244659423828,n
3.401066780090332,-11.755887985229492,8.1668701171875,0.7883195877075195,-1.804612159729004,1.7662620544433594,78,-0.17000102996826172,0.24164295196533203,-0.9517717361450195,-0.08256244659423828,n
3.401066780090332,-11.755887985229492,8.1668701171875,0.7883195877075195,-1.804612159729004,1.7662620544433594,78,-0.17000102996826172,0.24164295196533203,-0.9517717361450195,-0.08256244659423828,n
-8.855224609375,1.9896421432495117,9.930253982543945,1.4136486053466797,-0.5571498870849609,-0.9321346282958984,78,-0.3455696105957031,-0.2867450714111328,-0.8293313980102539,0.3325347900390625,n
-8.855224609375,1.9896421432495117,9.930253982543945,1.4136486053466797,-0.5571498870849609,-0.9321346282958984,78,-0.3455696105957031,-0.2867450714111328,-0.8293313980102539,0.3325347900390625,n
-8.855224609375,1.9896421432495117,9.930253982543945,1.4136486053466797,-0.5571498870849609,-0.9321346282958984,78,-0.3455696105957031,-0.2867450714111328,-0.8293313980102539,0.3325347900390625,n
-8.855224609375,1.9896421432495117,9.930253982543945,1.4136486053466797,-0.5571498870849609,-0.9321346282958984,78,-0.3455696105957031,-0.2867450714111328,-0.8293313980102539,0.3325347900390625,n
1.6664142608642578,-5.850409507751465,8.170461654663086,2.1827926635742188,-1.003509521484375,2.702657699584961,78,-0.25079345703125,0.34975528717041016,-0.9023551940917969,0.022226333618164063,n
1.6664142608642578,-5.850409507751465,8.170461654663086,2.1827926635742188,-1.003509521484375,2.702657699584961,78,-0.25079345703125,0.34975528717041016,-0.9023551940917969,0.022226333618164063,n
1.6664142608642578,-5.850409507751465,8.170461654663086,2.1827926635742188,-1.003509521484375,2.702657699584961,78,-0.25079345703125,0.34975528717041016,-0.9023551940917969,0.022226333618164063,n
1.6664142608642578,-5.850409507751465,8.170461654663086,2.1827926635742188,-1.003509521484375,2.702657699584961,78,-0.25079345703125,0.34975528717041016,-0.9023551940917969,0.022226333618164063,n
-9.027612686157227,0.8667268753051758,7.822094917297363,1.8450937271118164,0.3526124954223633,-0.007456779479980469,78,-0.48863983154296875,-0.09714984893798828,-0.798731803894043,0.33741188049316406,n
-9.027612686157227,0.8667268753051758,7.822094917297363,1.8450937271118164,0.3526124954223633,-0.007456779479980469,78,-0.48863983154296875,-0.09714984893798828,-0.798731803894043,0.33741188049316406,n
-9.027612686157227,0.8667268753051758,7.822094917297363,1.8450937271118164,0.3526124954223633,-0.007456779479980469,78,-0.48863983154296875,-0.09714984893798828,-0.798731803894043,0.33741188049316406,n
-9.027612686157227,0.8667268753051758,7.822094917297363,1.8450937271118164,0.3526124954223633,-0.007456779479980469,78,-0.48863983154296875,-0.09714984893798828,-0.798731803894043,0.33741188049316406,n
-2.813272476196289,-2.9808712005615234,7.750267028808594,3.4441041946411133,-0.22264671325683594,1.2240257263183594,78,-0.3148841857910156,0.30750274658203125,-0.8967876434326172,0.045833587646484375,n
-2.813272476196289,-2.9808712005615234,7.750267028808594,3.4441041946411133,-0.22264671325683594,1.2240257263183594,78,-0.3148841857910156,0.30750274658203125,-0.8967876434326172,0.045833587646484375,n
-2.813272476196289,-2.9808712005615234,7.750267028808594,3.4441041946411133,-0.22264671325683594,1.2240257263183594,78,-0.3148841857910156,0.30750274658203125,-0.8967876434326172,0.045833587646484375,n
-2.813272476196289,-2.9808712005615234,7.750267028808594,3.4441041946411133,-0.22264671325683594,1.2240257263183594,78,-0.3148841857910156,0.30750274658203125,-0.8967876434326172,0.045833587646484375,n
-8.160884857177734,-0.15562725067138672,5.960546493530273,1.5809001922607422,0.7425117492675781,0.9374608993530273,78,-0.5226049423217773,0.06020545959472656,-0.7812099456787109,0.33615970611572266,n
-8.160884857177734,-0.15562725067138672,5.960546493530273,1.5809001922607422,0.7425117492675781,0.9374608993530273,78,-0.5226049423217773,0.06020545959472656,-0.7812099456787109,0.33615970611572266,n
-8.160884857177734,-0.15562725067138672,5.960546493530273,1.5809001922607422,0.7425117492675781,0.9374608993530273,78,-0.5226049423217773,0.06020545959472656,-0.7812099456787109,0.33615970611572266,n
-8.160884857177734,-0.15562725067138672,5.960546493530273,1.5809001922607422,0.7425117492675781,0.9374608993530273,78,-0.5226049423217773,0.06020545959472656,-0.7812099456787109,0.33615970611572266,n
-4.280962944030762,-0.4201946258544922,8.570305824279785,1.3316211700439453,0.5763254165649414,0.8245391845703125,78,-0.30556201934814453,0.2714653015136719,-0.9114189147949219,0.04712867736816406,n
-4.280962944030762,-0.4201946258544922,8.570305824279785,1.3316211700439453,0.5763254165649414,0.8245391845703125,78,-0.30556201934814453,0.2714653015136719,-0.9114189147949219,0.04712867736816406,n
-4.280962944030762,-0.4201946258544922,8.570305824279785,1.3316211700439453,0.5763254165649414,0.8245391845703125,78,-0.30556201934814453,0.2714653015136719,-0.9114189147949219,0.04712867736816406,n
-4.280962944030762,-0.4201946258544922,8.570305824279785,1.3316211700439453,0.5763254165649414,0.8245391845703125,78,-0.30556201934814453,0.2714653015136719,-0.9114189147949219,0.04712867736816406,n
-8.941418647766113,2.320052146911621,5.56549072265625,1.3976688385009766,1.8504199981689453,1.039729118347168,78,-0.6599349975585938,0.21540260314941406,-0.6746091842651367,0.2509651184082031,n
-8.941418647766113,2.320052146911621,5.56549072265625,1.3976688385009766,1.8504199981689453,1.039729118347168,78,-0.6599349975585938,0.21540260314941406,-0.6746091842651367,0.2509651184082031,n
-8.941418647766113,2.320052146911621,5.56549072265625,1.3976688385009766,1.8504199981689453,1.039729118347168,78,-0.6599349975585938,0.21540260314941406,-0.6746091842651367,0.2509651184082031,n
-8.941418647766113,2.320052146911621,5.56549072265625,1.3976688385009766,1.8504199981689453,1.039729118347168,78,-0.6599349975585938,0.21540260314941406,-0.6746091842651367,0.2509651184082031,n
-2.938971519470215,1.8160572052001953,8.09623908996582,1.2549190521240234,0.4857749938964844,1.0972557067871094,78,-0.30724525451660156,0.33874988555908203,-0.8847904205322266,0.0895528793334961,n
-2.938971519470215,1.8160572052001953,8.09623908996582,1.2549190521240234,0.4857749938964844,1.0972557067871094,78,-0.30724525451660156,0.33874988555908203,-0.8847904205322266,0.0895528793334961,n
-2.938971519470215,1.8160572052001953,8.09623908996582,1.2549190521240234,0.4857749938964844,1.0972557067871094,78,-0.30724525451660156,0.33874988555908203,-0.8847904205322266,0.0895528793334961,n
-2.938971519470215,1.8160572052001953,8.09623908996582,1.2549190521240234,0.4857749938964844,1.0972557067871094,78,-0.30724525451660156,0.33874988555908203,-0.8847904205322266,0.0895528793334961,n
-8.7869873046875,2.251814842224121,1.227065086364746,0.21092796325683594,2.6824169158935547,1.1973934173583984,78,-0.7200117111206055,0.25925159454345703,-0.6393918991088867,0.0744476318359375,n
-8.7869873046875,2.251814842224121,1.227065086364746,0.21092796325683594,2.6824169158935547,1.1973934173583984,78,-0.7200117111206055,0.25925159454345703,-0.6393918991088867,0.0744476318359375,n
-8.7869873046875,2.251814842224121,1.227065086364746,0.21092796325683594,2.6824169158935547,1.1973934173583984,78,-0.7200117111206055,0.25925159454345703,-0.6393918991088867,0.0744476318359375,n
-8.7869873046875,2.251814842224121,1.227065086364746,0.21092796325683594,2.6824169158935547,1.1973934173583984,78,-0.7200117111206055,0.25925159454345703,-0.6393918991088867,0.0744476318359375,n
-3.375926971435547,0.1053476333618164,8.723539352416992,1.099386215209961,0.36646175384521484,0.5923042297363281,78,-0.28993797302246094,0.370513916015625,-0.881596565246582,0.03737449645996094,n
-3.375926971435547,0.1053476333618164,8.723539352416992,1.099386215209961,0.36646175384521484,0.5923042297363281,78,-0.28993797302246094,0.370513916015625,-0.881596565246582,0.03737449645996094,n
-3.375926971435547,0.1053476333618164,8.723539352416992,1.099386215209961,0.36646175384521484,0.5923042297363281,78,-0.28993797302246094,0.370513916015625,-0.881596565246582,0.03737449645996094,n
-3.375926971435547,0.1053476333618164,8.723539352416992,1.099386215209961,0.36646175384521484,0.5923042297363281,78,-0.28993797302246094,0.370513916015625,-0.881596565246582,0.03737449645996094,n
-8.778607368469238,0.046688079833984375,3.988861083984375,1.055708885192871,1.7257804870605469,1.2101764678955078,78,-0.658381462097168,0.2057781219482422,-0.7001152038574219,0.18450164794921875,n
